dt_server,dt_tracker,lat,lng,altitude,angle,speed,params
"2022-03-26 08:21:41","2022-03-26 08:21:39",8.946574,7.326659,0,0,14,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:21:52","2022-03-26 08:21:51",8.945939,7.325552,0,0,54,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:22:04","2022-03-26 08:22:01",8.944777,7.324078,0,0,85,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:22:12","2022-03-26 08:22:11",8.943248,7.321849,0,0,114,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:22:23","2022-03-26 08:22:21",8.941904,7.319332,0,0,114,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:22:34","2022-03-26 08:22:31",8.940775,7.316617,0,0,125,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:22:43","2022-03-26 08:22:41",8.939981,7.313512,0,0,140,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:22:53","2022-03-26 08:22:51",8.939513,7.310131,0,0,148,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:23:03","2022-03-26 08:23:01",8.939504,7.30667,0,0,149,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:23:13","2022-03-26 08:23:11",8.939966,7.303322,0,0,143,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:23:23","2022-03-26 08:23:21",8.940782,7.300381,0,0,115,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:23:34","2022-03-26 08:23:31",8.941431,7.298899,0,0,66,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:23:43","2022-03-26 08:23:41",8.941894,7.297511,0,0,67,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:23:53","2022-03-26 08:23:51",8.942407,7.295955,0,0,70,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:24:03","2022-03-26 08:24:01",8.942898,7.294368,0,0,68,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:24:13","2022-03-26 08:24:11",8.943122,7.293642,0,0,24,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:24:18","2022-03-26 08:24:16",8.943285,7.293688,0,0,13,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:24:23","2022-03-26 08:24:21",8.943469,7.293805,0,0,14,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:24:33","2022-03-26 08:24:31",8.9436,7.294002,0,0,8,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:24:43","2022-03-26 08:24:41",8.94371,7.29415,0,0,11,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:24:53","2022-03-26 08:24:51",8.943839,7.294277,0,0,8,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:25:03","2022-03-26 08:25:01",8.943933,7.294244,0,0,7,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:25:13","2022-03-26 08:25:11",8.943969,7.294113,0,0,4,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:25:23","2022-03-26 08:25:21",8.944068,7.294034,0,0,6,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:25:33","2022-03-26 08:25:31",8.944088,7.293974,0,0,0,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:25:43","2022-03-26 08:25:41",8.943973,7.293915,0,0,1,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:25:53","2022-03-26 08:25:51",8.943934,7.293943,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:26:03","2022-03-26 08:26:01",8.943917,7.293852,0,0,3,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:26:13","2022-03-26 08:26:11",8.943893,7.293847,0,0,0,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:26:23","2022-03-26 08:26:21",8.943872,7.2938,0,0,3,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:26:33","2022-03-26 08:26:31",8.943829,7.2938,0,0,0,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:26:45","2022-03-26 08:26:44",8.943781,7.293805,0,0,1,"{"alarm":"acc off","acc":"0"}"
"2022-03-26 08:26:53","2022-03-26 08:26:51",8.943797,7.293867,0,0,2,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:27:03","2022-03-26 08:27:01",8.943844,7.293922,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:27:33","2022-03-26 08:27:31",8.943822,7.293945,0,0,1,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:27:43","2022-03-26 08:27:41",8.943806,7.293919,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:28:03","2022-03-26 08:28:01",8.943777,7.293828,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:28:33","2022-03-26 08:28:31",8.943797,7.293782,0,0,1,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:28:43","2022-03-26 08:28:41",8.943798,7.293754,0,0,1,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:28:53","2022-03-26 08:28:51",8.943822,7.293752,0,0,1,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:29:03","2022-03-26 08:29:01",8.94382,7.293745,0,0,1,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:29:13","2022-03-26 08:29:11",8.94379,7.293746,0,0,2,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:29:23","2022-03-26 08:29:21",8.943794,7.293759,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:29:53","2022-03-26 08:29:51",8.943854,7.293807,0,0,1,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:30:03","2022-03-26 08:30:01",8.943888,7.293839,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:30:33","2022-03-26 08:30:31",8.943977,7.29391,0,0,1,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:30:43","2022-03-26 08:30:41",8.94396,7.293889,0,0,1,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:30:53","2022-03-26 08:30:51",8.943946,7.293899,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:31:23","2022-03-26 08:31:21",8.943908,7.29386,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:31:53","2022-03-26 08:31:51",8.943944,7.293906,0,0,1,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:32:03","2022-03-26 08:32:01",8.94395,7.293918,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:32:33","2022-03-26 08:32:31",8.943932,7.293946,0,0,1,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:32:43","2022-03-26 08:32:41",8.943946,7.293985,0,0,3,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:32:53","2022-03-26 08:32:51",8.943956,7.294025,0,0,1,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:33:03","2022-03-26 08:33:01",8.944,7.294066,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:33:33","2022-03-26 08:33:31",8.943973,7.294029,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:35:33","2022-03-26 08:35:31",8.943973,7.294029,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:36:03","2022-03-26 08:36:01",8.944107,7.294092,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:36:33","2022-03-26 08:36:31",8.944082,7.294,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:37:03","2022-03-26 08:37:01",8.944083,7.29403,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:37:33","2022-03-26 08:37:31",8.944078,7.294015,0,0,0,"{"alarm":"tracker","acc":"0"}"
"2022-03-26 08:37:50","2022-03-26 08:37:48",8.944078,7.293997,0,0,1,"{"alarm":"acc on","acc":"1"}"
"2022-03-26 08:37:58","2022-03-26 08:37:56",8.944079,7.293986,0,0,1,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:38:08","2022-03-26 08:38:06",8.944113,7.294036,0,0,1,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:38:18","2022-03-26 08:38:16",8.944167,7.294111,0,0,1,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:38:28","2022-03-26 08:38:26",8.944201,7.294169,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:38:38","2022-03-26 08:38:36",8.944213,7.294195,0,0,0,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:38:48","2022-03-26 08:38:46",8.944145,7.2941,0,0,3,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:38:58","2022-03-26 08:38:56",8.944095,7.293992,0,0,3,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:39:08","2022-03-26 08:39:06",8.944067,7.293952,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:39:18","2022-03-26 08:39:16",8.944107,7.294013,0,0,1,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:39:28","2022-03-26 08:39:26",8.944061,7.29408,0,0,4,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:39:38","2022-03-26 08:39:36",8.94389,7.294173,0,0,3,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:39:48","2022-03-26 08:39:46",8.943896,7.294181,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:39:58","2022-03-26 08:39:56",8.943866,7.294256,0,0,4,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:40:08","2022-03-26 08:40:06",8.943842,7.294219,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:40:18","2022-03-26 08:40:16",8.943774,7.294151,0,0,4,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:40:28","2022-03-26 08:40:26",8.943613,7.293987,0,0,7,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:40:38","2022-03-26 08:40:36",8.943465,7.293844,0,0,8,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:40:48","2022-03-26 08:40:46",8.943323,7.293728,0,0,6,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:40:58","2022-03-26 08:40:56",8.943306,7.293713,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:41:02","2022-03-26 08:41:00",8.943264,7.293698,0,0,6,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:41:05","2022-03-26 08:41:03",8.943168,7.293618,0,0,14,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:41:08","2022-03-26 08:41:06",8.943224,7.293314,0,0,36,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:41:18","2022-03-26 08:41:16",8.943795,7.291496,0,0,94,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:41:28","2022-03-26 08:41:26",8.944088,7.290148,0,0,49,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:41:38","2022-03-26 08:41:36",8.944474,7.288595,0,0,81,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:41:48","2022-03-26 08:41:46",8.945206,7.286454,0,0,96,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:41:58","2022-03-26 08:41:56",8.945296,7.285529,0,0,19,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:42:02","2022-03-26 08:42:00",8.945125,7.285545,0,0,21,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:42:08","2022-03-26 08:42:06",8.944752,7.286204,0,0,60,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:42:18","2022-03-26 08:42:16",8.944126,7.288401,0,0,107,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:42:28","2022-03-26 08:42:26",8.943289,7.291316,0,0,134,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:42:38","2022-03-26 08:42:36",8.94232,7.294547,0,0,143,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:42:48","2022-03-26 08:42:46",8.941354,7.297778,0,0,140,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:42:58","2022-03-26 08:42:56",8.940457,7.300764,0,0,127,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:43:08","2022-03-26 08:43:06",8.939818,7.302928,0,0,81,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:43:18","2022-03-26 08:43:16",8.939432,7.304064,0,0,46,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:43:28","2022-03-26 08:43:26",8.939241,7.304758,0,0,15,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:43:38","2022-03-26 08:43:36",8.939252,7.304769,0,0,1,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:43:48","2022-03-26 08:43:46",8.939288,7.304672,0,0,0,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:44:18","2022-03-26 08:44:16",8.939361,7.304688,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:44:28","2022-03-26 08:44:26",8.939387,7.304697,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:44:38","2022-03-26 08:44:36",8.939337,7.304737,0,0,4,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:44:49","2022-03-26 08:44:46",8.939205,7.30518,0,0,26,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:44:58","2022-03-26 08:44:56",8.939226,7.305956,0,0,38,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:45:08","2022-03-26 08:45:06",8.939107,7.306948,0,0,37,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:45:18","2022-03-26 08:45:16",8.939078,7.307162,0,0,5,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:45:28","2022-03-26 08:45:26",8.93914,7.307089,0,0,3,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:45:38","2022-03-26 08:45:36",8.939116,7.307108,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:45:43","2022-03-26 08:45:41",8.939119,7.307177,0,0,6,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:45:48","2022-03-26 08:45:46",8.939118,7.307346,0,0,12,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:45:58","2022-03-26 08:45:56",8.939219,7.308194,0,0,36,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:46:08","2022-03-26 08:46:06",8.939315,7.309418,0,0,54,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:46:18","2022-03-26 08:46:16",8.93944,7.311031,0,0,68,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:46:28","2022-03-26 08:46:26",8.939677,7.31281,0,0,77,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:46:38","2022-03-26 08:46:36",8.940092,7.314694,0,0,79,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:46:48","2022-03-26 08:46:46",8.940469,7.316534,0,0,79,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:47:04","2022-03-26 08:46:56",8.941062,7.31837,0,0,83,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:47:08","2022-03-26 08:47:06",8.941857,7.320331,0,0,89,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:47:18","2022-03-26 08:47:16",8.942719,7.322255,0,0,89,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:47:28","2022-03-26 08:47:26",8.9437,7.32361,0,0,60,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:47:38","2022-03-26 08:47:36",8.944391,7.324415,0,0,51,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:47:48","2022-03-26 08:47:46",8.945406,7.325858,0,0,78,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:47:58","2022-03-26 08:47:56",8.946592,7.327407,0,0,84,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:48:08","2022-03-26 08:48:06",8.947759,7.328839,0,0,79,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:48:19","2022-03-26 08:48:16",8.948813,7.330281,0,0,77,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:48:28","2022-03-26 08:48:26",8.9493,7.331002,0,0,32,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:48:38","2022-03-26 08:48:36",8.949303,7.331022,0,0,6,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:48:49","2022-03-26 08:48:46",8.949298,7.331086,0,0,1,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:48:56","2022-03-26 08:48:54",8.949119,7.331081,0,0,6,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:49:01","2022-03-26 08:48:59",8.949169,7.331257,0,0,15,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:49:11","2022-03-26 08:49:06",8.949804,7.331934,0,0,40,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:49:18","2022-03-26 08:49:16",8.950891,7.333233,0,0,63,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:49:28","2022-03-26 08:49:26",8.95222,7.334736,0,0,81,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:49:39","2022-03-26 08:49:36",8.953617,7.336266,0,0,85,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:49:48","2022-03-26 08:49:46",8.955025,7.337839,0,0,87,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:49:58","2022-03-26 08:49:56",8.956496,7.339291,0,0,81,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:50:08","2022-03-26 08:50:06",8.95773,7.340496,0,0,76,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:50:18","2022-03-26 08:50:16",8.958979,7.342005,0,0,85,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:50:28","2022-03-26 08:50:26",8.960346,7.343515,0,0,86,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:50:38","2022-03-26 08:50:36",8.961603,7.34501,0,0,83,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:50:52","2022-03-26 08:50:46",8.962896,7.346473,0,0,87,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:51:08","2022-03-26 08:50:56",8.964272,7.348144,0,0,95,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:51:08","2022-03-26 08:51:06",8.965728,7.350156,0,0,107,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:51:18","2022-03-26 08:51:16",8.966903,7.352256,0,0,102,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:51:28","2022-03-26 08:51:26",8.96801,7.354379,0,0,104,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:51:38","2022-03-26 08:51:36",8.969004,7.356495,0,0,98,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:51:48","2022-03-26 08:51:46",8.969619,7.358012,0,0,66,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:51:58","2022-03-26 08:51:56",8.96984,7.358419,0,0,32,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:52:18","2022-03-26 08:52:16",8.971144,7.36101,0,0,77,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:52:28","2022-03-26 08:52:26",8.972015,7.362795,0,0,85,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:52:39","2022-03-26 08:52:36",8.972884,7.364518,0,0,81,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:52:48","2022-03-26 08:52:46",8.973784,7.366383,0,0,85,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:52:58","2022-03-26 08:52:56",8.974643,7.368176,0,0,88,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:53:09","2022-03-26 08:53:06",8.975424,7.370095,0,0,84,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:53:18","2022-03-26 08:53:16",8.97631,7.371946,0,0,90,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:53:28","2022-03-26 08:53:26",8.977184,7.37397,0,0,91,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:53:38","2022-03-26 08:53:36",8.978103,7.375927,0,0,91,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:54:00","2022-03-26 08:53:46",8.978954,7.377813,0,0,85,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:55:09","2022-03-26 08:55:06",8.986522,7.391559,0,0,76,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:55:18","2022-03-26 08:55:16",8.987679,7.393401,0,0,98,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:55:36","2022-03-26 08:55:26",8.988724,7.395261,0,0,88,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:55:38","2022-03-26 08:55:36",8.989628,7.396749,0,0,79,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:55:49","2022-03-26 08:55:46",8.990407,7.398119,0,0,66,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:55:58","2022-03-26 08:55:56",8.991198,7.399246,0,0,57,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:56:08","2022-03-26 08:56:06",8.99211,7.400425,0,0,64,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:56:18","2022-03-26 08:56:16",8.993255,7.40191,0,0,78,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:56:28","2022-03-26 08:56:26",8.994518,7.403573,0,0,90,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:56:38","2022-03-26 08:56:36",8.995957,7.405295,0,0,98,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:56:58","2022-03-26 08:56:56",8.999167,7.408685,0,0,95,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:57:20","2022-03-26 08:57:16",9.000455,7.410173,0,0,96,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:57:30","2022-03-26 08:57:26",9.003672,7.413225,0,0,89,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:57:48","2022-03-26 08:57:46",9.003959,7.413505,0,0,90,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:59:38","2022-03-26 08:59:36",9.022728,7.430969,0,0,89,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:59:48","2022-03-26 08:59:46",9.024185,7.432437,0,0,90,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 08:59:58","2022-03-26 08:58:46",9.015084,7.423712,0,0,82,"{"alarm":"tracker"}"
"2022-03-26 08:59:58","2022-03-26 08:59:56",9.02553,7.433961,0,0,91,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:00:15","2022-03-26 09:00:06",9.026946,7.435733,0,0,94,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:00:58","2022-03-26 09:00:56",9.02933,7.439066,0,0,2,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:01:20","2022-03-26 09:01:16",9.029371,7.439171,0,0,3,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:01:38","2022-03-26 09:01:36",9.029559,7.439255,0,0,0,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:02:10","2022-03-26 09:02:06",9.0295,7.43929,0,0,1,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:02:18","2022-03-26 09:02:16",9.029508,7.439397,0,0,7,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:02:28","2022-03-26 09:02:26",9.029739,7.439635,0,0,19,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:02:38","2022-03-26 09:02:36",9.030395,7.440619,0,0,57,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:02:48","2022-03-26 09:02:46",9.031228,7.441989,0,0,68,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:02:59","2022-03-26 09:02:56",9.032033,7.44306,0,0,58,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:03:08","2022-03-26 09:03:06",9.032823,7.444344,0,0,65,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:03:19","2022-03-26 09:03:16",9.033674,7.44577,0,0,73,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:03:28","2022-03-26 09:03:26",9.034438,7.447095,0,0,65,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:03:51","2022-03-26 09:03:49",9.034783,7.450952,0,0,78,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:03:58","2022-03-26 09:03:56",9.034425,7.452385,0,0,88,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:04:18","2022-03-26 09:04:16",9.034718,7.456322,0,0,68,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:04:28","2022-03-26 09:04:27",9.035267,7.458102,0,0,70,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:04:43","2022-03-26 09:04:37",9.035776,7.459801,0,0,72,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:04:52","2022-03-26 09:04:47",9.036203,7.461358,0,0,65,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:04:58","2022-03-26 09:04:57",9.036521,7.462566,0,0,57,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:05:08","2022-03-26 09:05:07",9.03693,7.463284,0,0,37,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:05:19","2022-03-26 09:05:17",9.037407,7.464298,0,0,40,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:05:28","2022-03-26 09:05:27",9.037473,7.464678,0,0,13,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:05:39","2022-03-26 09:05:37",9.037444,7.464681,0,0,3,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:05:48","2022-03-26 09:05:42",9.037327,7.464642,0,0,7,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:06:08","2022-03-26 09:06:07",9.036275,7.462057,0,0,45,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:06:18","2022-03-26 09:06:17",9.036357,7.461589,0,0,13,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:06:28","2022-03-26 09:06:27",9.036404,7.461466,0,0,9,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:06:41","2022-03-26 09:06:39",9.036983,7.460971,0,0,31,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:06:49","2022-03-26 09:06:47",9.038185,7.460145,0,0,62,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:06:58","2022-03-26 09:06:57",9.039568,7.458955,0,0,72,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:07:08","2022-03-26 09:07:07",9.041164,7.457862,0,0,83,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:07:34","2022-03-26 09:07:27",9.044722,7.455879,0,0,89,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:07:48","2022-03-26 09:07:47",9.048755,7.454352,0,0,94,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:07:58","2022-03-26 09:07:57",9.050766,7.453769,0,0,82,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:08:18","2022-03-26 09:08:17",9.052649,7.453499,0,0,25,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:08:29","2022-03-26 09:08:27",9.05338,7.453565,0,0,32,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:08:38","2022-03-26 09:08:37",9.054467,7.453641,0,0,48,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:08:47","2022-03-26 09:08:45",9.055503,7.453658,0,0,58,"{"alarm":"tracker","acc":"1"}"
"2022-03-26 09:08:58","2022-03-26 09:08:57",9.057564,7.453639,0,0,78,"{"alarm":"tracker","acc":"1"}"
